Locality,City,Project Name,Price (INR),Area (SqFt),Price/SqFt,BHK,Bathrooms,Property Type,Furnishing,Source,Scraped At
Miyapur,Hyderabad,,12640000.0,2060.0,6135.922330097087,3,3,Apartment,,,
Miyapur,Hyderabad,,37960000.0,2070.0,18338.16425120773,3,3,Apartment,,,
Miyapur,Hyderabad,,9839000.0,1880.0,5233.510638297872,3,3,Apartment,,,
Miyapur,Hyderabad,,15180000.0,1880.0,8074.468085106383,3,2,Apartment,,,
Miyapur,Hyderabad,,9103000.0,2465.0,3692.90060851927,3,3,Apartment,,,
Miyapur,Hyderabad,,12540600.0,2465.0,5087.464503042596,3,2,Apartment,,,
Miyapur,Hyderabad,,10300000.0,2139.0,4815.334268349696,3,3,Apartment,,,
Miyapur,Hyderabad,,12780000.0,2139.0,5974.754558204769,3,2,Apartment,,,
Miyapur,Hyderabad,,12560000.0,3159.0,3975.941753719531,4,4,Apartment,,,
Miyapur,Hyderabad,,12560000.0,3434.0,3657.542224810717,4,4,Apartment,,,
Miyapur,Hyderabad,,8700000.0,1330.0,6541.0,2,2,Apartment,,,
Miyapur,Hyderabad,,8700000.0,1344.0,6541.0,2,3,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,6541.0,3,3,Apartment,,,
Miyapur,Hyderabad,,8000000.0,1330.0,6015.037593984963,2,2,Apartment,,,
Miyapur,Hyderabad,,7504000.000000001,1967.0,3814.946619217082,3,3,Apartment,,,
Miyapur,Hyderabad,,12220000.0,1967.0,6212.50635485511,3,3,Apartment,,,
Miyapur,Hyderabad,,18500000.0,1350.0,13703.0,3,3,Villa,,,
Miyapur,Hyderabad,,9960000.0,2301.0,4328.552803129074,3,3,Villa,,,
Miyapur,Hyderabad,,18500000.0,1350.0,13703.0,3,3,Plot,,,
Miyapur,Hyderabad,,18500000.0,1701.6,13703.0,3,3,Apartment,,,
Miyapur,Hyderabad,,13703.0,1011.6,13703.0,1,1,Apartment,,,
Miyapur,Hyderabad,,7690000.0,1350.0,5696.296296296297,3,4,Plot,,,
Miyapur,Hyderabad,,7280000.0,2568.2,2834.670197025154,3,3,Apartment,,,
Miyapur,Hyderabad,,9000000.0,1330.0,6766.0,2,2,Apartment,,,
Miyapur,Hyderabad,,9000000.0,1118.0,6766.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,6766.0,3,3,Apartment,,,
Miyapur,Hyderabad,,8800000.0,1445.0,9096.0,2,2,Apartment,,,
Miyapur,Hyderabad,,8800000.0,1329.0,9096.0,2,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,9096.0,3,3,Apartment,,,
Miyapur,Hyderabad,,15120000.0,1445.0,10463.6678200692,3,3,Apartment,,,
Miyapur,Hyderabad,,7020000.0,1445.0,4858.131487889274,2,2,Apartment,,,
Miyapur,Hyderabad,,6700000.0,1270.0,5275.0,2,2,Apartment,,,
Miyapur,Hyderabad,,6700000.0,1211.0,5275.0,2,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,5275.0,3,3,Apartment,,,
Miyapur,Hyderabad,,8073200.0,1270.0,6356.850393700787,2,2,Apartment,,,
Miyapur,Hyderabad,,13000000.0,1161.0,11197.0,2,2,Apartment,,,
Miyapur,Hyderabad,,13000000.0,1350.2,11197.0,2,3,Apartment,,,
Miyapur,Hyderabad,,11197.0,1011.6,11197.0,1,1,Apartment,,,
Miyapur,Hyderabad,,9500000.0,1161.0,8182.60120585702,2,2,Apartment,,,
Miyapur,Hyderabad,,7820000.0,1161.0,6735.57278208441,2,2,Apartment,,,
Miyapur,Hyderabad,,27000000.0,2400.0,11250.0,3,4,Villa,,,
Miyapur,Hyderabad,,27000000.0,2400.0,11250.0,3,4,Plot,,,
Miyapur,Hyderabad,,27000000.0,1702.8,11250.0,6,7,Apartment,,,
Miyapur,Hyderabad,,11250.0,1011.6,11250.0,1,1,Apartment,,,
Miyapur,Hyderabad,,19880000.0,2400.0,8283.333333333334,3,4,Plot,,,
Miyapur,Hyderabad,,9000000.0,1541.0,5844.0,3,3,Apartment,,,
Miyapur,Hyderabad,,9960000.0,2301.0,4328.552803129074,3,3,Apartment,,,
Miyapur,Hyderabad,,9000000.0,1118.0,5844.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,5844.0,3,3,Apartment,,,
Miyapur,Hyderabad,,9300000.0,1541.0,6035.042180402336,3,3,Apartment,,,
Miyapur,Hyderabad,,10100000.0,1550.0,6516.0,3,2,Apartment,,,
Miyapur,Hyderabad,,10100000.0,2249.2,6516.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,6516.0,3,3,Apartment,,,
Miyapur,Hyderabad,,9520000.0,1550.0,6141.935483870968,3,3,Apartment,,,
Miyapur,Hyderabad,,11180000.0,1550.0,7212.903225806452,3,2,Apartment,,,
Miyapur,Hyderabad,,12000000.0,1420.0,9836.0,2,2,Apartment,,,
Miyapur,Hyderabad,,12000000.0,1729.6,9836.0,4,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,9836.0,3,3,Apartment,,,
Miyapur,Hyderabad,,9600000.0,1420.0,6760.56338028169,3,3,Apartment,,,
Miyapur,Hyderabad,,16000000.0,1350.0,11851.0,4,4,Villa,,,
Miyapur,Hyderabad,,26640000.0,4388.6,6070.27297999362,4,4,Apartment,,,
Miyapur,Hyderabad,,16000000.0,1350.0,11851.0,4,4,Plot,,,
Miyapur,Hyderabad,,16000000.0,1673.0,11851.0,4,2,Apartment,,,
Miyapur,Hyderabad,,11851.0,1011.6,11851.0,1,1,Apartment,,,
Miyapur,Hyderabad,,36700000.0,3072.0,11946.61458333333,4,4,Apartment,,,
Miyapur,Hyderabad,,16520000.0,2460.0,6715.447154471544,3,3,Apartment,,,
Miyapur,Hyderabad,,11200000.0,3624.0,3090.507726269316,3,3,Apartment,,,
Miyapur,Hyderabad,,12960000.0,3624.0,3576.158940397351,3,3,Apartment,,,
Miyapur,Hyderabad,,11200000.0,1200.0,9333.0,2,2,Apartment,,,
Miyapur,Hyderabad,,11200000.0,1746.0,9333.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,9333.0,3,3,Apartment,,,
Miyapur,Hyderabad,,7840000.0,1200.0,6533.333333333333,2,2,Apartment,,,
Miyapur,Hyderabad,,8500000.0,1210.0,7024.0,2,2,Apartment,,,
Miyapur,Hyderabad,,8500000.0,1363.2,7024.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,7024.0,3,3,Apartment,,,
Miyapur,Hyderabad,,11120000.0,1210.0,9190.0826446281,2,2,Apartment,,,
Miyapur,Hyderabad,,5420000.0,1210.0,4479.338842975207,2,2,Apartment,,,
Miyapur,Hyderabad,,10200000.0,1701.0,5996.47266313933,2,2,Apartment,,,
Miyapur,Hyderabad,,7760000.0,1701.0,4562.022339800117,2,2,Apartment,,,
Miyapur,Hyderabad,,9700000.0,1160.0,8362.0,2,2,Apartment,,,
Miyapur,Hyderabad,,9700000.0,1434.0,8362.0,3,2,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,8362.0,3,3,Apartment,,,
Miyapur,Hyderabad,,6680000.0,1160.0,5758.620689655172,2,2,Apartment,,,
Miyapur,Hyderabad,,8651000.0,1602.0,5400.0,3,3,Apartment,,,
Miyapur,Hyderabad,,8651000.0,1606.8,5400.0,3,3,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,5400.0,3,3,Apartment,,,
Miyapur,Hyderabad,,9988400.0,1602.0,6234.956304619226,3,3,Apartment,,,
Miyapur,Hyderabad,,9020400.0,1602.0,5630.711610486891,3,3,Apartment,,,
Miyapur,Hyderabad,,18500000.0,1710.0,10818.0,3,3,Apartment,,,
Miyapur,Hyderabad,,18500000.0,1701.6,10818.0,3,3,Apartment,,,
Miyapur,Hyderabad,,10818.0,1011.6,10818.0,1,1,Apartment,,,
Miyapur,Hyderabad,,15440000.0,1710.0,9029.239766081871,3,2,Apartment,,,
Miyapur,Hyderabad,,17360000.0,1710.0,10152.04678362573,3,3,Apartment,,,
Miyapur,Hyderabad,,13600000.0,1440.0,9444.0,3,3,Plot,,,
Miyapur,Hyderabad,,13600000.0,1454.2,9444.0,3,3,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,9444.0,3,3,Apartment,,,
Miyapur,Hyderabad,,11520000.0,1440.0,8000.0,3,3,Plot,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,7929.575397040516,3,3,Plot,,,
Miyapur,Hyderabad,,17400000.0,1880.0,9255.0,3,3,Apartment,,,
Miyapur,Hyderabad,,17400000.0,1774.2,9255.0,3,3,Apartment,,,
Miyapur,Hyderabad,,15385054.88252427,1940.211690056733,9255.0,3,3,Apartment,,,
Miyapur,Hyderabad,,14647800.0,1880.0,7791.382978723404,3,3,Apartment,,,
